term,name,ename,sex,party,partyGroup,areaName,committee,onboardDate,degree,tel,experience,fax,addr,picUrl,leaveFlag,leaveDate,leaveReason
10,鄭麗文,Cheng Li-Wun,女,中國國民黨,中國國民黨,全國不分區及僑居國外國民,第10屆第1會期：司法及法制委員會;第10屆第1會期：程序委員會;第10屆第2會期：司法及法制委員會;第10屆第2會期：程序委員會;第10屆第2會期：修憲委員會;第10屆第3會期：司法及法制委員會;第10屆第3會期：程序委員會;第10屆第3會期：修憲委員會;第10屆第4會期：司法及法制委員會;第10屆第5會期：內政委員會;第10屆第6會期：內政委員會;第10屆第7會期：教育及文化委員會;,2020/02/01,英國劍橋大學國際關係碩士;美國天普大學法學碩士;國立台灣大學法律系畢,國會研究室：02-2358-6866,行政院發言人第七屆立法委員中國國民黨副秘書長中國國民黨文傳會主委暨發言人第三屆國大代表,國會研究室：02-2358-6870,國會研究室：100221台北市中正區青島東路1號3203室,http://www.ly.gov.tw//Images/Legislators/100099.jpg,否,,
10,魯明哲,Lu Ming-Che,男,中國國民黨,中國國民黨,桃園市第3選舉區,第10屆第1會期：交通委員會;第10屆第2會期：修憲委員會;第10屆第3會期：內政委員會;第10屆第3會期：修憲委員會;第10屆第4會期：內政委員會;第10屆第5會期：交通委員會;第10屆第6會期：交通委員會;第10屆第6會期：紀律委員會;第10屆第7會期：交通委員會;,2020/02/01,國立政治大學企業管理系;元智大學企業管理系碩士,國會研究室：02-2358-6681;中壢市區服務處：03-425-2121;中壢龍岡服務處：03-456-1510,第九屆中壢市市民代表第十五屆桃園縣議員第十六屆桃園縣議員第十二屆中壢市市長第一屆桃園市議員第二屆桃園市議員,國會研究室：02-2358-6685;中壢市區服務處：03-422-6566;中壢龍岡服務處：03-436-1457,國會研究室：100224台北市中正區濟南路1段3之1號1107室;中壢市區服務處：320675桃園市中壢區環北路398號5樓之7;中壢龍岡服務處：320038桃園市中壢區龍東路932之2號,http://www.ly.gov.tw//Images/Legislators/100100.jpg,否,,
10,賴士葆,LaiShyh-Bao,男,中國國民黨,中國國民黨,臺北市第8選舉區,第10屆第1會期：財政委員會;第10屆第1會期：紀律委員會;第10屆第2會期：財政委員會;第10屆第3會期：財政委員會;第10屆第3會期：修憲委員會;第10屆第4會期：財政委員會;第10屆第5會期：財政委員會;第10屆第6會期：財政委員會;第10屆第7會期：財政委員會;,2020/02/01,美國南加州大學工業與系統工程碩士、博士;國立政治大學企管所碩士;國立成功大學機械系學士,國會研究室：02-2358-8166;文山服務處：02-2935-5358,第3屆國民大會代表第4、6、7、8、9屆立法委員臺北市政府市政顧問團總召集人臺北市政府經濟發展委員會副總召集人、首席顧問臺北市政府花博顧問考試院典試委員國立政治大學企研所所長、教授,國會研究室：02-2358-8170;文山服務處：02-2930-0945,國會研究室：100221台北市中正區青島東路1號3110室;文山服務處：116051台北市文山區景興路254號,http://www.ly.gov.tw//Images/Legislators/100101.jpg,否,,
10,賴品妤,LaiPin-Yu,女,民主進步黨,民主進步黨,新北市第12選舉區,第10屆第1會期：教育及文化委員會;第10屆第2會期：教育及文化委員會;第10屆第3會期：教育及文化委員會;第10屆第4會期：教育及文化委員會;第10屆第5會期：教育及文化委員會;第10屆第5會期：紀律委員會;第10屆第6會期：教育及文化委員會;第10屆第7會期：內政委員會;,2020/02/01,國立臺北大學法律學系畢業,國會研究室：02-2358-8116;汐止服務處：02-26902345;瑞芳服務處：02-24966600,立法委員林昶佐國會辦公室法案助理318太陽花運動參與者黑色島國青年陣線發言人反媒體壟斷青年聯盟參與者,國會研究室：02-2358-8120;汐止服務處：02-26902315;瑞芳服務處：02-24966622,國會研究室：100224台北市中正區濟南路1段3之1號2103室;汐止服務處：221037新北市汐止區大同路二段493號;瑞芳服務處：224004新北市瑞芳區明燈路二段40之1號,http://www.ly.gov.tw//Images/Legislators/100102.jpg,否,,
10,賴香伶,LaiHsiang-Ling,女,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,第10屆第1會期：司法及法制委員會;第10屆第2會期：司法及法制委員會;第10屆第2會期：修憲委員會;第10屆第3會期：社會福利及衛生環境委員會;第10屆第3會期：程序委員會;第10屆第3會期：修憲委員會;第10屆第4會期：社會福利及衛生環境委員會;第10屆第4會期：程序委員會;第10屆第5會期：內政委員會;第10屆第6會期：內政委員會;第10屆第7會期：司法及法制委員會;,2020/02/01,世新大學社會發展研究所;輔仁大學企業管理系,國會研究室：02-2358-6800,台北市政府勞動局局長,國會研究室：02-2358-6799,國會研究室：100224台北市中正區濟南路1段3之1號0507室,http://www.ly.gov.tw//Images/Legislators/100103.jpg,否,,
10,賴惠員,LaiHui-Yuan,女,民主進步黨,民主進步黨,臺南市第1選舉區,第10屆第1會期：內政委員會;第10屆第1會期：經費稽核委員會;第10屆第2會期：內政委員會;第10屆第2會期：經費稽核委員會;第10屆第3會期：社會福利及衛生環境委員會;第10屆第4會期：社會福利及衛生環境委員會;第10屆第5會期：社會福利及衛生環境委員會;第10屆第5會期：紀律委員會;第10屆第6會期：社會福利及衛生環境委員會;第10屆第7會期：社會福利及衛生環境委員會;,2020/02/01,國立中正大學政治所碩士;國立嘉義大學獸醫科,國會研究室：02-2358-6906;新營服務處：06-657-1515,臺南市政府民治市政中心市長辦公室主任臺南市第一、二屆議員民主進步黨中央評議委員臺南市議會民主進步黨黨團總召集人民主進步黨全國黨代表民主進步黨薦任任務型國大代表臺南市警察局義警顧問團長臺南市籃球委員會主任委員新營區柔道委員會主任委員新營高中家長會長新進國小家長會副會長新東國中家長會副會長國立嘉義大學講師嘉義大學臺南縣校友會理事長臺南縣政府顧問,國會研究室：02-2358-6910;新營服務處：06-657-1212,國會研究室：100224台北市中正區濟南路1段3之1號0603室;新營服務處：730007台南市新營區民治路146-2號,http://www.ly.gov.tw//Images/Legislators/100104.jpg,否,,
10,賴瑞隆,LaiJui-Lung,男,民主進步黨,民主進步黨,高雄市第8選舉區,第10屆第1會期：經濟委員會;第10屆第2會期：經濟委員會;第10屆第2會期：紀律委員會;第10屆第2會期：修憲委員會;第10屆第3會期：經濟委員會;第10屆第3會期：修憲委員會;第10屆第4會期：經濟委員會;第10屆第5會期：經濟委員會;第10屆第6會期：經濟委員會;第10屆第6會期：紀律委員會;第10屆第7會期：經濟委員會;,2020/02/01,台灣大學國家發展研究所碩士;東吳大學政治學系,國會研究室：02-2358-6888;前鎮服務處：07-751-0005;小港服務處：07-806-1685,立法委員民進黨立法院黨團副幹事長立法院內政委員會召委、經濟委員會召委高雄市政府海洋局局長、新聞局局長、觀光局主任秘書、建設局專門委員2009年高雄世運會執行秘書行政院勞委會專員、行政院新聞局簡任秘書,國會研究室：02-2358-6280;前鎮服務處：07-721-3391;小港服務處：07-806-0737,國會研究室：100224台北市中正區濟南路1段3之1號1102室;前鎮服務處：806009高雄市前鎮區和平二路232號;小港服務處：812019高雄市小港區宏平路578號,http://www.ly.gov.tw//Images/Legislators/100105.jpg,否,,
10,謝衣鳯,HsiehYi-Fong,女,中國國民黨,中國國民黨,彰化縣第3選舉區,第10屆第1會期：經濟委員會;第10屆第2會期：經濟委員會;第10屆第2會期：修憲委員會;第10屆第3會期：經濟委員會;第10屆第3會期：修憲委員會;第10屆第4會期：經濟委員會;第10屆第5會期：經濟委員會;第10屆第5會期：紀律委員會;第10屆第6會期：經濟委員會;第10屆第6會期：程序委員會;第10屆第7會期：司法及法制委員會;第10屆第7會期：程序委員會;第10屆第7會期：經費稽核委員會;,2020/02/01,政治大學經濟學博士,國會研究室：02-2358-6031;溪州服務處：04-889-4123;溪湖服務處：04-882-2211;二林服務處：04-895-5288,中國國民黨第20屆中央委員國家政策研究基金會助理研究員彰化縣體育會副理事長財團法人謝言信謝林玉鶯文教基金會執行長,國會研究室：02-2358-6035;溪州服務處：04-889-8399;溪湖服務處：04-882-9977;二林服務處：04-895-5289,國會研究室：100224台北市中正區濟南路1段3之1號0201室;溪州服務處：524006彰化縣溪州鄉中山路三段270巷5號;溪湖服務處：514013彰化縣溪湖鎮東環路320號;二林服務處：526003彰化縣二林鎮後厝里太平路一段88巷86號,http://www.ly.gov.tw//Images/Legislators/100106.jpg,否,,
10,鍾佳濱,Chung Chia-Pin,男,民主進步黨,民主進步黨,屏東縣第1選舉區,第10屆第1會期：司法及法制委員會;第10屆第2會期：司法及法制委員會;第10屆第2會期：修憲委員會;第10屆第3會期：財政委員會;第10屆第3會期：修憲委員會;第10屆第4會期：財政委員會;第10屆第5會期：財政委員會;第10屆第6會期：財政委員會;第10屆第6會期：紀律委員會;第10屆第7會期：財政委員會;,2020/02/01,國立屏東科技大學研究所;國立臺灣大學歷史系;屏東縣國立屏東高中;屏東縣立明正國中;屏東縣立仁愛國小,國會研究室：02-2358-6626;屏東服務處：08-733-6599;屏東內埔服務處：08-778-9101,民主進步黨副秘書長立法院修憲委員會召集委員民主進步黨立法院黨團書記長立法院財政委員會召集委員立法院教育文化委員會召集委員屏東縣政府副縣長行政院文化建設委員會參事第三屆國民大會代表紙風車文教基金會顧問,國會研究室：02-2358-6630;屏東服務處：08-733-6988;屏東內埔服務處：08-779-4661,國會研究室：100224台北市中正區濟南路1段3之1號0401室;屏東服務處：900074屏東縣屏東市忠孝路138-6號;屏東內埔服務處：912015屏東縣內埔鄉東寧村北寧路10號,http://www.ly.gov.tw//Images/Legislators/100107.jpg,否,,
10,羅明才,Lo Ming-Tsai,男,中國國民黨,中國國民黨,新北市第11選舉區,第10屆第1會期：財政委員會;第10屆第2會期：財政委員會;第10屆第3會期：財政委員會;第10屆第4會期：財政委員會;第10屆第5會期：財政委員會;第10屆第5會期：紀律委員會;第10屆第6會期：財政委員會;第10屆第7會期：財政委員會;,2020/02/01,美國華盛頓城市大學企業管理碩士;致理商專(現升格科技大學)企業管理系畢,國會研究室：02-2358-6776;新店服務處：02-2915-7788,現任立法委員國民大會主席團主席國民黨中央委員立法院財政、經濟委員會召集委員立法院國民黨團副書記長臺北縣體育會理事長臺北縣彰化同鄉會理事長救國團新北市團委會指導委員,國會研究室：02-2358-6780;新店服務處：02-2911-1448,國會研究室：100224台北市中正區濟南路1段3之1號1106室;新店服務處：231022新北市新店區中正路54巷8號1樓,http://www.ly.gov.tw//Images/Legislators/100108.jpg,否,,
10,羅美玲,LohMeei-Ling,女,民主進步黨,民主進步黨,全國不分區及僑居國外國民,第10屆第1會期：內政委員會;第10屆第1會期：程序委員會;第10屆第2會期：內政委員會;第10屆第2會期：程序委員會;第10屆第3會期：內政委員會;第10屆第3會期：程序委員會;第10屆第4會期：內政委員會;第10屆第4會期：程序委員會;第10屆第5會期：內政委員會;第10屆第5會期：程序委員會;第10屆第6會期：內政委員會;第10屆第6會期：程序委員會;第10屆第7會期：內政委員會;第10屆第7會期：程序委員會;,2020/02/01,馬來西亞馬六甲培風中學畢業;國立臺灣師範大學地理學系畢業;靜宜大學EMBA經營管理碩士畢業;國立彰化師範大學財務金融技術學系博士班,國會研究室：02-2358-8558;南投服務處：049-220-8888,社團法人南投縣家庭照顧者關懷協會執行長社團法人南投縣新媳婦關懷協會理事長台灣新住民權益關懷協會理事長行政院新住民事務協調會報委員南投縣議會第18.19屆議員,國會研究室：02-2358-8555;南投服務處：049-220-4888,國會研究室：100224台北市中正區濟南路1段3之1號1008室;南投服務處：540019南投市民族路5號2樓,http://www.ly.gov.tw//Images/Legislators/100109.jpg,否,,
10,羅致政,Lo Chih-Cheng,男,民主進步黨,民主進步黨,新北市第7選舉區,第10屆第1會期：外交及國防委員會;第10屆第2會期：外交及國防委員會;第10屆第2會期：修憲委員會;第10屆第3會期：司法及法制委員會;第10屆第3會期：修憲委員會;第10屆第4會期：司法及法制委員會;第10屆第5會期：外交及國防委員會;第10屆第5會期：紀律委員會;第10屆第6會期：外交及國防委員會;第10屆第7會期：外交及國防委員會;,2020/02/01,美國加州大學洛杉磯分校政治學 碩士(1991)、博士(1995) ;國立政治大學外交學系 學士(1986),國會研究室：02-2358-6871;板橋服務處：02-2962-2366,民主進步黨發言人(2012.2-2012.4)民主進步黨新北市黨部主委 (2012.6-2016.5)民進黨國際事務部主任(2016.5-2018.11)國際自由政黨聯盟副主席(2017.6-2018.11)美國加州大學洛杉磯分校國際關係中心 研究員(1994-1995)東吳大學政治學系 副教授 (1995.7-)台灣政治學會 秘書長(1997-998)台北市政府公務人員訓練中心講座(1998-)哥斯大黎加大學政治系 訪問教授(1999.8)外交部外交人員講習所講座(2000-)公務人力發展中心講座(2001.7-)外交部研究設計委員會主任委員(2000.5-2002.1)國際合作發展基金會 董事(2002.7-2008.6)外交部 諮詢委員(2003-2004)行政院大陸委員會 諮詢委員(2004.10-2006.9)東吳大學政治學系 系主任(2006.8-2009.7)台北市政府研究發展考核委員會 委員(2007.2-2008.9)國策研究院綜合企劃部 主任(1998-2000.5)國策研究院 執行長(2002.2-2006.4)台俄協會 秘書長(2002.7-2016.02)台灣智庫 執行委員(2006.4-)台灣社秘書長(2007.7-2011.3)台灣東北亞學會 秘書長(2007.10-)新台灣國策智庫 執行長(2010.1-2012.2)新台灣國策智庫 資深研究員(2012.3-)板橋東區扶輪社社長(2017.7-2018.06),國會研究室：02-2358-6875;板橋服務處：02-2962-9390,國會研究室：100224台北市中正區濟南路1段3之1號0506室;板橋服務處：220073新北市板橋區民安街32號,http://www.ly.gov.tw//Images/Legislators/100110.jpg,否,,
10,蘇巧慧,SuChiao-Hui,女,民主進步黨,民主進步黨,新北市第5選舉區,第10屆第1會期：社會福利及衛生環境委員會;第10屆第2會期：社會福利及衛生環境委員會;第10屆第2會期：修憲委員會;第10屆第3會期：社會福利及衛生環境委員會;第10屆第3會期：修憲委員會;第10屆第4會期：社會福利及衛生環境委員會;第10屆第5會期：社會福利及衛生環境委員會;第10屆第6會期：社會福利及衛生環境委員會;第10屆第7會期：社會福利及衛生環境委員會;,2020/02/01,美國賓州大學法律碩士;美國波士頓大學法律碩士;台大法律系司法組;北一女中,國會研究室：02-2358-6191;樹林服務處：02-2684-2522;鶯歌服務處：02-2678-3368;新莊西盛服務處：02-2204-1638,第九屆立法委員超越基金會執行長美國賓州大學法律博士候選人2004年總統大選律師後援會總聯絡人、驗票律師團律師台北縣偏鄉法律諮詢服務義務律師萬國法律事務所律師律師高考及格,國會研究室：02-2358-6195;樹林服務處：02-2684-2533;鶯歌服務處：02-2678-2268;新莊西盛服務處：02-2204-9636,國會研究室：100224台北市中正區濟南路1段3之1號1007室;樹林服務處：238009新北市樹林區大安路499號;鶯歌服務處：239005新北市鶯歌區文化路175號1樓;新莊西盛服務處：242070新北市新莊區民安西路319號,http://www.ly.gov.tw//Images/Legislators/100111.jpg,否,,
10,蘇治芬,Su Chih-Fen,女,民主進步黨,民主進步黨,雲林縣第1選舉區,第10屆第1會期：經濟委員會;第10屆第2會期：經濟委員會;第10屆第3會期：經濟委員會;第10屆第4會期：經濟委員會;第10屆第5會期：經濟委員會;第10屆第6會期：經濟委員會;第10屆第7會期：經濟委員會;,2020/02/01,北港南陽國小;北港初級中學;臺北市立士林商業職業學校;雲林科技大學企業管理系碩士,國會研究室：02-2358-6876;虎尾服務處：05-633-0021;北港服務處：05-773-1041,第三屆國民大會代表行政院顧問第五屆立法委員立法院第五屆第四會期預算及決算委員會召集委員雲林縣第十五屆、十六屆縣長第九屆立法委員,國會研究室：02-2358-6880;虎尾服務處：05-632-5505;北港服務處：05-773-1042,國會研究室：100224台北市中正區濟南路1段3之1號0403室;虎尾服務處：632004雲林縣虎尾鎮公安里水源路9巷11號;北港服務處：651007雲林縣北港鎮文仁路283號,http://www.ly.gov.tw//Images/Legislators/100112.jpg,否,,
10,蘇震清,Su Chen-Ching,男,無黨籍,民主進步黨,屏東縣第2選舉區,第10屆第1會期：經濟委員會;第10屆第2會期：交通委員會;第10屆第3會期：交通委員會;第10屆第4會期：交通委員會;第10屆第5會期：經濟委員會;第10屆第6會期：經濟委員會;第10屆第7會期：經濟委員會;,2020/02/01,屏東科技大學農業企業管理系碩士;世新大學公共關係系,國會研究室：02-2358-6636;屏東服務處：08-766-6636;東港服務處：08-833-6099;潮州服務處：08-788-8350,第十屆立法委員第九屆立法委員、經濟委員會召集委員第八屆立法委員、經濟委員會召集委員第七屆立法委員、民進黨立院黨團副書記長民進黨第十四屆中央執行委員第十五、十六屆屏東縣議員陳水扁總統屏東競選總部副總幹事曹啟鴻縣長北區督導屏東縣政府秘書（蘇嘉全縣長）立委蘇嘉全辦公室主任民進黨第七屆全國黨代表國大代表蘇嘉全服務處主任,國會研究室：02-2358-6640;屏東服務處：08-766-6262;東港服務處：08-833-6088;潮州服務處：08-788-8352,國會研究室：100224台北市中正區濟南路1段3之1號0701室;屏東服務處：900074屏東縣屏東市自由路586號;東港服務處：928007屏東縣東港鎮光復路一段35號;潮州服務處：920008屏東縣潮州鎮三共里文化路135號,http://www.ly.gov.tw//Images/Legislators/100113.jpg,否,,
10,林靜儀,Ching-Yi Lin,女,民主進步黨,民主進步黨,臺中市第2選舉區,第10屆第4會期：外交及國防委員會;第10屆第5會期：外交及國防委員會;第10屆第6會期：外交及國防委員會;第10屆第7會期：外交及國防委員會;,2022/01/17,中山醫學大學醫學系學士;台大分子醫學研究所碩士;中山醫學大學醫學研究所碩士;中山醫學大學醫學研究所博士;婦產科專科醫師;周產期專科醫師,國會研究室：02-2358-8156;沙鹿台灣大道服務處：04-2662-0913;霧峰仁義路服務處：04-2330-5663;烏日服務處：04-2337-8676;龍井中央路服務處：04-2639-1163;龍井藝術南街服務處：04-2652-6166;大肚沙田路服務處：04-2699-2705;大肚遊園路服務處：04-2691-7975;烏日中華路服務處：04-2337-1011,第九、十屆立法委員無任所大使民進黨中央黨部國際部主任民進黨中央黨部婦女發展部主任中山醫大附設醫院產科主任行政院婦權會委員Liberal International人權委員會委員,國會研究室：02-2358-8165;沙鹿台灣大道服務處：02-2358-8165;霧峰仁義路服務處：02-2358-8165;烏日服務處：02-2358-8165;龍井中央路服務處：02-2358-8165;龍井藝術南街服務處：04-2652-2029;大肚沙田路服務處：04-2699-2561;大肚遊園路服務處：04-2691-3986;烏日中華路服務處：04-2337-7835,國會研究室：100224台北市中正區濟南路1段3之1號0708室;沙鹿台灣大道服務處：433015臺中市沙鹿區台灣大道七段870號;霧峰仁義路服務處：413001臺中市霧峰區仁義路60號;烏日服務處：414612臺中市烏日區中山路三段1153號;龍井中央路服務處：434008臺中市龍井區中央路三段169號;龍井藝術南街服務處：434012臺中市龍井區藝術南街7巷6號;大肚沙田路服務處：432001臺中市大肚區沙田路二段401之2號;大肚遊園路服務處：432009臺中市大肚區遊園路二段98巷7號;烏日中華路服務處：414005臺中市烏日區中華路498號,http://www.ly.gov.tw//Images/Legislators/100114.jpg,否,,
10,吳欣盈,WU HSIN-YING,女,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,第10屆第6會期：社會福利及衛生環境委員會;第10屆第6會期：程序委員會;第10屆第7會期：社會福利及衛生環境委員會;第10屆第7會期：經費稽核委員會;,2022/11/02,英國科陶德藝術學院文學碩士;美國衛斯理學院國際關係.美術史雙學士;英國投資管理證書(IMC);台灣人身保險業務員登錄證,國會研究室：02-2358-6698,新光人壽慈善基金會執行長新光人壽保險股份有限公司副總經理台灣工商企業聯合會理事李光耀大學新光人才培訓專案總籌備規劃負責人英國倫敦美林證券資產管理公司投資分析師英國保守黨副黨魁彼得&#183;萊利國會助理Institute For Philanthropy 董事世界經濟論壇全球青年領袖中國百名傑出女企業家,國會研究室：02-2358-6700,國會研究室：100224台北市中正區濟南路1段3之1號0908室,http://www.ly.gov.tw//Images/Legislators/100115.jpg,否,,
10,陳琬惠,Chen Wan Hui,女,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,第10屆第6會期：經濟委員會;第10屆第7會期：內政委員會;第10屆第7會期：程序委員會;,2022/12/28,政治大學經營管理碩士,國會研究室：02-2358-6541,社團法人台灣公益團體自律聯盟秘書長,國會研究室：02-2358-6545,國會研究室：100224台北市中正區濟南路1段3之1號1001室,http://www.ly.gov.tw//Images/Legislators/100116.jpg,否,,
10,陳靜敏,Ching-Min Chen,女,民主進步黨,民主進步黨,全國不分區及僑居國外國民,第10屆第6會期：司法及法制委員會;第10屆第7會期：教育及文化委員會;第10屆第7會期：程序委員會;,2022/12/28,美國印第安納大學社區政策與健康博士;美國印第安納大學社區健康碩士;美國伊利諾大學芝加哥分校護理學學士;國立臺北護理專科學校;耕莘高級護理助產職業學校,國會研究室：02-2358-8181,愛爾蘭皇家外科醫學院院士美國護理科學院院士國立成功大學護理學系／老年學研究所特聘教授／國際事務處國際長台灣護理學會理事長台北醫學大學老人護理暨管理學系教授暨系主任台北醫學大學附設醫院護理部副主任台北醫學大學護理學系副教授,國會研究室：02-2358-8185,國會研究室：100224台北市中正區濟南路1段3之1號0905室,http://www.ly.gov.tw//Images/Legislators/100117.jpg,否,,
10,王鴻薇,wang hung wei,女,中國國民黨,中國國民黨,臺北市第3選舉區,第10屆第7會期：司法及法制委員會;,2023/01/16,國立政治大學新聞學系;北一女中;仁愛國中;民權國小,國會研究室：02-2358-8356;中山區服務處：02-2511-2711;松山區服務處：02-2756-3646,臺北市議會第10、11、12、13、14屆議員聯合報大台北中心主任聯合報經濟組組長、召集人聯合晚報經濟組組長,國會研究室：02-2358-8050;中山區服務處：02-2511-2719;松山區服務處：02-2756-4848,國會研究室：100224台北市中正區濟南路1段3之1號0206室;中山區服務處：104024台北市中山區新生北路二段127巷8號1樓;松山區服務處：105028台北市松山區延壽街145號2樓,http://www.ly.gov.tw//Images/Legislators/100118.jpg,否,,
10,陳培瑜,CHEN PEI-YU,女,民主進步黨,民主進步黨,全國不分區及僑居國外國民,第10屆第7會期：教育及文化委員會;第10屆第7會期：程序委員會;,2023/02/06,東華大學教育研究所,國會研究室：02-2358-8221,凱風卡瑪兒童書店創辦人友善書業合作社第一屆理事親職教育講師,國會研究室：02-2358-8225,國會研究室：100224台北市中正區濟南路1段3之1號0901室,http://www.ly.gov.tw//Images/Legislators/100119.jpg,否,,
10,蔡培慧,Tsai Pei-Hui,女,民主進步黨,民主進步黨,南投縣第2選舉區,第10屆第7會期：交通委員會;,2023/03/13,頭社國小;福營國中;士林高商;致理商專;世新大學社會發展研究所碩士;臺灣大學生物產業傳播暨發展學系博士,國會研究室：02-2358-6111;南投服務處：049-224-3620,九二一震災重建基金會執行秘書臺灣農村陣線發言人暨秘書長世新大學社會發展研究所副教授第九屆不分區立法委員行政院中部聯合服務中心執行長,國會研究室：02-2358-6115;南投服務處：049-224-8457,國會研究室：100008台北市中正區青島東路10號3502室;南投服務處：540024南投縣南投市公園街100號,http://www.ly.gov.tw//Images/Legislators/100120.jpg,否,,
